id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type
688,山东省,威海市,环翠区,,,371002000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
689,甘肃省,陇南市,西和县,,,621225000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
690,浙江省,衢州市,开化县,,,330824000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
691,辽宁省,本溪市,平山区,,,210502000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
692,河南省,开封市,,,,410200000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
693,江西省,上饶市,德兴市,,,361181000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
694,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,,,652822000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
695,山东省,潍坊市,潍城区,,,370702000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
696,陕西省,咸阳市,秦都区,,,610402000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
697,广西壮族自治区,桂林市,荔浦县,,,450331000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
698,黑龙江省,黑河市,逊克县,,,231123000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
699,黑龙江省,齐齐哈尔市,克山县,,,230229000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
700,广东省,清远市,清城区,,,441802000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
701,辽宁省,抚顺市,顺城区,,,210411000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
702,浙江省,温州市,泰顺县,,,330329000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
703,江苏省,南通市,海安县,,,320621000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
704,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,,,652823000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
705,江西省,宜春市,袁州区,,,360902000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
706,吉林省,四平市,铁西区,,,220302000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
707,内蒙古自治区,包头市,达尔罕茂明安联合旗,,,150223000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
708,湖北省,荆州市,公安县,,,421022000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
709,辽宁省,本溪市,溪湖区,,,210503000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
710,云南省,红河哈尼族彝族自治州,个旧市,,,532501000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
711,陕西省,咸阳市,杨陵区,,,610403000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
712,青海省,黄南藏族自治州,尖扎县,,,632322000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
713,江西省,九江市,浔阳区,,,360403000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
714,陕西省,延安市,子长县,,,610623000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
715,河北省,邢台市,新河县,,,130530000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
716,海南省,,万宁市,,,469006000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
717,西藏自治区,那曲地区,巴青县,,,542429000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
718,贵州省,黔南布依族苗族自治州,福泉市,,,522702000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
719,河南省,平顶山市,宝丰县,,,410421000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
720,四川省,成都市,邛崃市,,,510183000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
721,湖南省,衡阳市,祁东县,,,430426000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
722,云南省,红河哈尼族彝族自治州,,,,532500000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
723,四川省,德阳市,什邡市,,,510682000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
724,吉林省,四平市,,,,220300000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
725,广西壮族自治区,贺州市,八步区,,,451102000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
726,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,,,652323000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
727,江苏省,扬州市,江都市,,,321088000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
728,河北省,邢台市,清河县,,,130534000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
729,四川省,成都市,崇州市,,,510184000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
730,四川省,泸州市,泸县,,,510521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
731,西藏自治区,拉萨市,城关区,,,540102000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
732,安徽省,合肥市,肥西县,,,340123000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
733,西藏自治区,日喀则地区,定结县,,,542332000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
734,河北省,邢台市,广宗县,,,130531000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
735,山东省,青岛市,市南区,,,370202000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
736,河南省,平顶山市,郏县,,,410425000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
737,陕西省,西安市,户县,,,610125000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
738,湖北省,,,,,420000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
739,浙江省,台州市,,,,331000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
740,吉林省,长春市,榆树市,,,220182000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
741,上海市,,长宁区,,,310105000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
742,广东省,,,,,440000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
743,河北省,廊坊市,永清县,,,131023000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
744,广西壮族自治区,来宾市,忻城县,,,451321000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
745,河南省,驻马店市,遂平县,,,411728000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
746,湖北省,恩施土家族苗族自治州,咸丰县,,,422826000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
747,吉林省,通化市,通化县,,,220521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
748,山东省,菏泽市,鄄城县,,,371726000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
749,河南省,新乡市,凤泉区,,,410704000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
750,湖北省,荆州市,监利县,,,421023000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
751,西藏自治区,拉萨市,,,,540100000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
752,陕西省,西安市,周至县,,,610124000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
753,湖北省,随州市,曾都区,,,421303000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
754,贵州省,毕节地区,赫章县,,,522428000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
755,山西省,忻州市,宁武县,,,140925000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
756,安徽省,淮南市,田家庵区,,,340403000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
757,甘肃省,庆阳市,,,,621000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
758,四川省,德阳市,绵竹市,,,510683000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
759,湖北省,荆州市,江陵县,,,421024000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
760,内蒙古自治区,,,,,150000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
761,贵州省,毕节地区,威宁彝族回族苗族自治县,,,522427000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
762,甘肃省,陇南市,成县,,,621221000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
763,山西省,长治市,黎城县,,,140426000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
764,山东省,菏泽市,巨野县,,,371724000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
765,四川省,自贡市,自流井区,,,510302000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
766,安徽省,淮南市,大通区,,,340402000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
767,四川省,泸州市,合江县,,,510522000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
768,四川省,广元市,,,,510800000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
769,山西省,忻州市,繁峙县,,,140924000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
770,吉林省,白山市,临江市,,,220681000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
771,广东省,湛江市,廉江市,,,440881000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
772,湖北省,宜昌市,西陵区,,,420502000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
773,贵州省,安顺市,紫云苗族布依族自治县,,,520425000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
774,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,,,150722000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
775,新疆维吾尔自治区,阿克苏地区,柯坪县,,,652929000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
776,广西壮族自治区,河池市,巴马瑶族自治县,,,451227000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
777,安徽省,淮南市,谢家集区,,,340404000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
778,山东省,济南市,,,,370100000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
779,四川省,宜宾市,,,,511500000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
780,广西壮族自治区,北海市,银海区,,,450503000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
781,山西省,运城市,新绛县,,,140825000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
782,山东省,枣庄市,台儿庄区,,,370405000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
783,青海省,海南藏族自治州,贵南县,,,632525000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
784,四川省,阿坝藏族羌族自治州,小金县,,,513227000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
785,河北省,沧州市,东光县,,,130923000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
786,西藏自治区,阿里地区,革吉县,,,542525000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
787,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,,,652324000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
788,山东省,日照市,岚山区,,,371103000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
789,江苏省,,,,,320000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
790,云南省,文山壮族苗族自治州,富宁县,,,532628000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
791,陕西省,咸阳市,礼泉县,,,610425000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
792,河南省,,,,,410000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
793,黑龙江省,伊春市,五营区,,,230710000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
794,云南省,昭通市,巧家县,,,530622000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
795,河北省,沧州市,新华区,,,130902000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
796,贵州省,黔南布依族苗族自治州,独山县,,,522726000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
797,河南省,洛阳市,涧西区,,,410305000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
798,河北省,石家庄市,桥东区,,,130103000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
799,四川省,甘孜藏族自治州,石渠县,,,513332000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
800,广东省,深圳市,宝安区,,,440306000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
801,福建省,南平市,建瓯市,,,350783000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
802,四川省,乐山市,沙湾区,,,511111000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
803,上海市,,卢湾区,,,310103000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
804,湖北省,宜昌市,长阳土家族自治县,,,420528000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
805,河南省,南阳市,卧龙区,,,411303000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
806,黑龙江省,牡丹江市,东宁县,,,231024000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
807,安徽省,巢湖市,居巢区,,,341402000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
808,云南省,楚雄彝族自治州,元谋县,,,532328000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
809,福建省,福州市,晋安区,,,350111000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
810,福建省,漳州市,南靖县,,,350627000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
811,贵州省,遵义市,仁怀市,,,520382000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
812,山东省,潍坊市,,,,370700000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
813,湖南省,永州市,新田县,,,431128000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
814,浙江省,衢州市,柯城区,,,330802000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
815,广西壮族自治区,梧州市,岑溪市,,,450481000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
816,四川省,泸州市,江阳区,,,510502000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
817,江西省,吉安市,青原区,,,360803000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
818,辽宁省,锦州市,,,,210700000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
819,黑龙江省,哈尔滨市,双城市,,,230182000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
820,云南省,大理白族自治州,祥云县,,,532923000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
821,江苏省,徐州市,丰县,,,320321000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
822,广东省,江门市,开平市,,,440783000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
823,四川省,雅安市,名山县,,,511821000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
824,江苏省,泰州市,兴化市,,,321281000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
825,陕西省,铜川市,,,,610200000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
826,甘肃省,甘南藏族自治州,碌曲县,,,623026000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
827,湖北省,襄樊市,宜城市,,,420684000000,12/21/2017 11:19:28,12/21/2017 14:51:44,12/31/2009,名称变更
828,河北省,邯郸市,馆陶县,,,130433000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
829,江西省,九江市,瑞昌市,,,360481000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
830,河北省,廊坊市,文安县,,,131026000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
831,安徽省,池州市,贵池区,,,341702000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
832,河南省,三门峡市,义马市,,,411281000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
833,云南省,昆明市,五华区,,,530102000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
834,内蒙古自治区,呼和浩特市,托克托县,,,150122000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
835,河北省,保定市,高阳县,,,130628000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
836,湖南省,常德市,桃源县,,,430725000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
837,甘肃省,临夏回族自治州,永靖县,,,622923000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
838,河北省,保定市,新市区,,,130602000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
839,青海省,黄南藏族自治州,,,,632300000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
840,吉林省,延边朝鲜族自治州,珲春市,,,222404000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
841,陕西省,西安市,莲湖区,,,610104000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
842,江苏省,盐城市,,,,320900000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
843,江苏省,无锡市,滨湖区,,,320211000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
844,湖南省,永州市,零陵区,,,431102000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
845,山西省,晋城市,泽州县,,,140525000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
846,广西壮族自治区,百色市,右江区,,,451002000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
847,广东省,汕头市,濠江区,,,440512000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
848,四川省,宜宾市,宜宾县,,,511521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
849,河北省,石家庄市,赵县,,,130133000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
850,云南省,保山市,施甸县,,,530521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
851,新疆维吾尔自治区,喀什地区,英吉沙县,,,653123000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
852,湖北省,荆门市,东宝区,,,420802000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
853,陕西省,延安市,黄龙县,,,610631000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
854,山东省,威海市,文登市,,,371081000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
855,山东省,滨州市,滨城区,,,371602000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
856,安徽省,池州市,青阳县,,,341723000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
857,江苏省,徐州市,,,,320300000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
858,江西省,九江市,武宁县,,,360423000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
859,北京市,,延庆县,,,110229000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
860,河南省,郑州市,上街区,,,410106000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
861,宁夏回族自治区,固原市,,,,640400000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
862,辽宁省,沈阳市,东陵区,,,210112000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
863,安徽省,安庆市,桐城市,,,340881000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
864,海南省,海口市,秀英区,,,460105000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
865,江西省,赣州市,瑞金市,,,360781000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
866,内蒙古自治区,包头市,东河区,,,150202000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
867,河北省,石家庄市,赞皇县,,,130129000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
868,浙江省,杭州市,临安市,,,330185000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
869,黑龙江省,齐齐哈尔市,铁锋区,,,230204000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
870,山东省,烟台市,福山区,,,370611000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
871,河南省,开封市,兰考县,,,410225000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
872,四川省,眉山市,青神县,,,511425000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
873,内蒙古自治区,呼伦贝尔市,根河市,,,150785000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
874,广东省,珠海市,香洲区,,,440402000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
875,江西省,上饶市,,,,361100000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
876,内蒙古自治区,鄂尔多斯市,达拉特旗,,,150621000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
877,内蒙古自治区,锡林郭勒盟,苏尼特右旗,,,152524000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
878,辽宁省,沈阳市,皇姑区,,,210105000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
879,云南省,德宏傣族景颇族自治州,梁河县,,,533122000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
880,西藏自治区,日喀则地区,,,,542300000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
881,贵州省,铜仁地区,德江县,,,522227000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
882,陕西省,渭南市,韩城市,,,610581000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
883,黑龙江省,绥化市,北林区,,,231202000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
884,湖北省,十堰市,张湾区,,,420303000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
885,广西壮族自治区,贺州市,昭平县,,,451121000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
886,云南省,普洱市,江城哈尼族彝族自治县,,,530826000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
887,四川省,南充市,营山县,,,511322000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
888,广西壮族自治区,百色市,平果县,,,451023000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
889,四川省,凉山彝族自治州,冕宁县,,,513433000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
890,四川省,甘孜藏族自治州,丹巴县,,,513323000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
891,山西省,朔州市,山阴县,,,140621000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
892,广东省,韶关市,,,,440200000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
893,浙江省,温州市,龙湾区,,,330303000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
894,甘肃省,张掖市,甘州区,,,620702000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
895,河南省,信阳市,息县,,,411528000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
896,云南省,昆明市,官渡区,,,530111000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
897,广东省,揭阳市,,,,445200000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
898,西藏自治区,那曲地区,聂荣县,,,542424000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
899,海南省,,屯昌县,,,469022000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
900,江西省,抚州市,南丰县,,,361023000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
901,广东省,清远市,连州市,,,441882000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
902,河北省,承德市,宽城满族自治县,,,130827000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
903,广西壮族自治区,梧州市,蒙山县,,,450423000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
904,吉林省,长春市,双阳区,,,220112000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
905,福建省,泉州市,,,,350500000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
906,河北省,张家口市,万全县,,,130729000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
907,黑龙江省,鸡西市,鸡东县,,,230321000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
908,江苏省,淮安市,清浦区,,,320811000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
909,新疆维吾尔自治区,和田地区,于田县,,,653226000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
910,贵州省,贵阳市,花溪区,,,520111000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
911,陕西省,安康市,紫阳县,,,610924000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
912,重庆市,,万州区,,,500101000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
913,内蒙古自治区,通辽市,开鲁县,,,150523000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
914,江苏省,无锡市,北塘区,,,320204000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
915,江西省,南昌市,东湖区,,,360102000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
916,天津市,,津南区,,,120112000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
917,福建省,宁德市,古田县,,,350922000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
918,山西省,阳泉市,,,,140300000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
919,辽宁省,辽阳市,灯塔市,,,211081000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
920,安徽省,六安市,寿县,,,341521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
921,湖南省,邵阳市,邵东县,,,430521000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
922,河南省,新乡市,辉县市,,,410782000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
923,湖北省,襄樊市,南漳县,,,420624000000,12/21/2017 11:19:28,12/21/2017 14:51:44,12/31/2009,名称变更
924,甘肃省,庆阳市,正宁县,,,621025000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
925,重庆市,,,,,500000000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
926,山东省,德州市,临邑县,,,371424000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
927,辽宁省,辽阳市,辽阳县,,,211021000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
928,河北省,邯郸市,丛台区,,,130403000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
929,江苏省,苏州市,昆山市,,,320583000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
930,福建省,莆田市,仙游县,,,350322000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
931,河南省,濮阳市,,,,410900000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
932,广东省,云浮市,郁南县,,,445322000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
933,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,,,653001000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
934,江西省,吉安市,新干县,,,360824000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
935,吉林省,白山市,八道江区,,,220602000000,12/21/2017 11:19:28,12/21/2017 14:51:44,12/31/2009,名称变更
936,青海省,西宁市,城北区,,,630105000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
937,黑龙江省,大庆市,红岗区,,,230605000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
938,河南省,新乡市,获嘉县,,,410724000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
939,新疆维吾尔自治区,塔城地区,塔城市,,,654201000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
940,山西省,晋中市,灵石县,,,140729000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
941,青海省,果洛藏族自治州,玛沁县,,,632621000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
942,福建省,龙岩市,长汀县,,,350821000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
943,山东省,济宁市,兖州市,,,370882000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
944,浙江省,舟山市,岱山县,,,330921000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
945,湖北省,孝感市,,,,420900000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
946,云南省,红河哈尼族彝族自治州,蒙自县,,,532522000000,12/21/2017 11:19:28,12/21/2017 14:52:00,12/31/2009,撤销
947,河南省,南阳市,镇平县,,,411324000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
948,安徽省,黄山市,休宁县,,,341022000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
949,湖南省,怀化市,溆浦县,,,431224000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
950,黑龙江省,牡丹江市,宁安市,,,231084000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
951,重庆市,,万盛区,,,500110000000,12/21/2017 11:19:28,12/21/2017 14:50:41,,
